distinct_bib,title,deweyClass,itemtype,bibNumber,subject
1878029,"Psychoanalytic therapy and the gay man",616.8917,acbk,1878029,"Gay men Mental health"
1878029,"Psychoanalytic therapy and the gay man",616.8917,acbk,1878029,"Psychoanalysis and homosexuality"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Coward Noel 1899 1973 Criticism and interpretation"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"English drama Male authors History and criticism"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Gay men in literature"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Gay mens writings English History and criticism"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Homosexuality and literature Great Britain History"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Maugham W Somerset William Somerset 1874 1965 Dramatic works"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Popular literature Great Britain History and criticism"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Rattigan Terence Criticism and interpretation"
1879367,"Straight acting popular gay drama from Wilde to Rattigan",822.91099,acbk,1879367,"Wilde Oscar 1854 1900 Influence"
1880019,"Outing yourself how to come out as lesbian or gay to your family friends and coworkers",305.90664,acbk,1880019,"Coming out Sexual orientation United States"
1880019,"Outing yourself how to come out as lesbian or gay to your family friends and coworkers",305.90664,acbk,1880019,"Gay men United States Family relationships"
1880019,"Outing yourself how to come out as lesbian or gay to your family friends and coworkers",305.90664,acbk,1880019,"Gay men United States Social conditions"
1880019,"Outing yourself how to come out as lesbian or gay to your family friends and coworkers",305.90664,acbk,1880019,"Lesbians United States Family relationships"
1880019,"Outing yourself how to come out as lesbian or gay to your family friends and coworkers",305.90664,acbk,1880019,"Lesbians United States Social conditions"
1881919,Fotheringay,784.8,accd,1881919,"Folk music"
1881919,Fotheringay,784.8,accd,1881919,"Folk rock music"
1881919,Fotheringay,784.8,accd,1881919,"Popular music 1961 1970"
1882721,"Its a queer world deviant adventures in pop culture",306.7662,acbk,1882721,"Gay men Great Britain Social life and customs"
1882721,"Its a queer world deviant adventures in pop culture",306.7662,acbk,1882721,"Gay mens writings English"
1882721,"Its a queer world deviant adventures in pop culture",306.7662,acbk,1882721,"Gays in popular culture Great Britain"
1882743,"Out on fraternity row personal accounts of being gay in a college fraternity",378.19855,acbk,1882743,"College students United States Conduct of life"
1882743,"Out on fraternity row personal accounts of being gay in a college fraternity",378.19855,acbk,1882743,"Gay college students United States Biography"
1882743,"Out on fraternity row personal accounts of being gay in a college fraternity",378.19855,acbk,1882743,"Gay college students United States Conduct of life"
1882743,"Out on fraternity row personal accounts of being gay in a college fraternity",378.19855,acbk,1882743,"Greek letter societies United States"
1882890,"ins and outs of gay sex a medical handbook",613.95086,acbk,1882890,"Gay men Health and hygiene Handbooks manuals etc"
1882890,"ins and outs of gay sex a medical handbook",613.95086,acbk,1882890,"Safe sex in AIDS prevention Handbooks manuals etc"
1882890,"ins and outs of gay sex a medical handbook",613.95086,acbk,1882890,"Sex instruction for gay men Handbooks manuals etc"
1883828,"Party crasher a gay Republican challenges politics as usual",305.90664,acbk,1883828,"Gay politicians United States Biography"
1883828,"Party crasher a gay Republican challenges politics as usual",305.90664,acbk,1883828,"Gay rights United States"
1883828,"Party crasher a gay Republican challenges politics as usual",305.90664,acbk,1883828,"Politicians United States Biography"
1883828,"Party crasher a gay Republican challenges politics as usual",305.90664,acbk,1883828,"Republican Party U S 1854 Biography"
1883828,"Party crasher a gay Republican challenges politics as usual",305.90664,acbk,1883828,"Tafel Richard"
1883828,"Party crasher a gay Republican challenges politics as usual",305.90664,acbk,1883828,"United States Politics and government 1989"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"American fiction 20th century History and criticism"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"American fiction Women authors History and criticism"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"English fiction 20th century History and criticism"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"English fiction Women authors History and criticism"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"Homosexuality and literature Great Britain History 20th century"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"Homosexuality and literature United States History 20th century"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"Lesbians in literature"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"Women and literature Great Britain History 20th century"
1883875,"Beyond sex and romance the politics of contemporary lesbian fiction",823.91093,acbk,1883875,"Women and literature United States History 20th century"
1886166,"Four steps to financial security for lesbian and gay couples",332.02406,acbk,1886166,"Gay men Finance Personal"
1886166,"Four steps to financial security for lesbian and gay couples",332.02406,acbk,1886166,"Lesbians Finance Personal"
1886166,"Four steps to financial security for lesbian and gay couples",332.02406,acbk,1886166,"Unmarried couples Finance Personal"
1886174,"Hers 3 brilliant new fiction by lesbian writers",,acbk,1886174,"American fiction 20th century"
1886174,"Hers 3 brilliant new fiction by lesbian writers",,acbk,1886174,"American fiction Women authors"
1886174,"Hers 3 brilliant new fiction by lesbian writers",,acbk,1886174,"Lesbians United States Social life and customs Fiction"
1886174,"Hers 3 brilliant new fiction by lesbian writers",,acbk,1886174,"Lesbians writings American"
1886181,"mammoth book of lesbian short stories",,acbk,1886181,"Lesbianism Fiction"
1886181,"mammoth book of lesbian short stories",,acbk,1886181,"Lesbians Fiction"
1886181,"mammoth book of lesbian short stories",,acbk,1886181,"Short stories American"
1886412,"Fighting words personal essays by black gay men",306.7662,acbk,1886412,"African American gays"
1886412,"Fighting words personal essays by black gay men",306.7662,acbk,1886412,"Gay men United States"
1886636,"Violence and social injustice against lesbian gay and bisexual people",364.1,acbk,1886636,"Bisexuals Crimes against"
1886636,"Violence and social injustice against lesbian gay and bisexual people",364.1,acbk,1886636,Discrimination
1886636,"Violence and social injustice against lesbian gay and bisexual people",364.1,acbk,1886636,"Gay men Crimes against"
1886636,"Violence and social injustice against lesbian gay and bisexual people",364.1,acbk,1886636,"Lesbians Crimes against"
1886636,"Violence and social injustice against lesbian gay and bisexual people",364.1,acbk,1886636,"Social justice"
1886903,"Queer Dharma voices of gay Buddhists",294.30866,acbk,1886903,"Gays Religious life"
1886903,"Queer Dharma voices of gay Buddhists",294.30866,acbk,1886903,"Homosexuality Religious aspects Buddhism"
1887362,"Gay old girls",305.26,acbk,1887362,"Older lesbians United States Interviews"
1888332,"vintage book of international lesbian fiction",,acbk,1888332,"Fiction 20th century"
1888332,"vintage book of international lesbian fiction",,acbk,1888332,"Fiction 20th century Translations into English"
1888332,"vintage book of international lesbian fiction",,acbk,1888332,"Fiction Women authors"
1888332,"vintage book of international lesbian fiction",,acbk,1888332,"Fiction Women authors Translations into English"
1888332,"vintage book of international lesbian fiction",,acbk,1888332,"Lesbians Fiction"
1888332,"vintage book of international lesbian fiction",,acbk,1888332,"Lesbians writings"
1888332,"vintage book of international lesbian fiction",,acbk,1888332,"Lesbians writings Translations into English"
1888337,"Capital queers",,acbk,1888337,"Diamond smuggling Fiction"
1888337,"Capital queers",,acbk,1888337,"Gay men Washington D C Fiction"
1888337,"Capital queers",,acbk,1888337,"Mystery fiction"
1888337,"Capital queers",,acbk,1888337,"Reynolds Alex Fictitious character Fiction"
1888347,"queer sixties",810.99206,acbk,1888347,"American literature 20th century History and criticism"
1888347,"queer sixties",810.99206,acbk,1888347,"English literature 20th century History and criticism"
1888347,"queer sixties",810.99206,acbk,1888347,"Gay men in literature"
1888347,"queer sixties",810.99206,acbk,1888347,"Gays writings American History and criticism"
1888347,"queer sixties",810.99206,acbk,1888347,"Gays writings English History and criticism"
1888347,"queer sixties",810.99206,acbk,1888347,"Homosexuality Great Britain History 20th century"
1888347,"queer sixties",810.99206,acbk,1888347,"Homosexuality United States History 20th century"
1888347,"queer sixties",810.99206,acbk,1888347,"Lesbians in literature"
1888347,"queer sixties",810.99206,acbk,1888347,"Nineteen sixties"
1888995,"Queer family values debunking the myth of the nuclear family",306.85097,acbk,1888995,"Family United States"
1888995,"Queer family values debunking the myth of the nuclear family",306.85097,acbk,1888995,"Gay parents United States"
1888995,"Queer family values debunking the myth of the nuclear family",306.85097,acbk,1888995,"Gay rights United States"
1889267,"Americas standard gauge electric trains Peter H Riddle foreword by Mike Wolf edited by Allan W Miller and Gay Riddle",625.19,acbk,1889267,"Lionel Corporation"
1889267,"Americas standard gauge electric trains Peter H Riddle foreword by Mike Wolf edited by Allan W Miller and Gay Riddle",625.19,acbk,1889267,"Railroads Models"
1889561,"Inn places gay and lesbian accommodations worldwide",647.94086,acbk,1889561,
1889615,"Queer theory an introduction",306.76601,acbk,1889615,"Gays Identity"
1889615,"Queer theory an introduction",306.76601,acbk,1889615,"Homosexuality Philosophy"
1889615,"Queer theory an introduction",306.76601,acbk,1889615,"Lesbianism Philosophy"
1889615,"Queer theory an introduction",306.76601,acbk,1889615,"Lesbians Identity"
1891252,"To believe in women what lesbians have done for America a history",305.48966,acbk,1891252,"Lesbian feminism United States History"
1891252,"To believe in women what lesbians have done for America a history",305.48966,acbk,1891252,"Lesbians United States History"
1891525,"Bi lives bisexual women tell their stories",306.7663,acbk,1891525,"Bisexual women Identity"
1892097,"Queer in Russia a story of sex self and the other",306.76609,acbk,1892097,"Gays Russia Federation"
1892097,"Queer in Russia a story of sex self and the other",306.76609,acbk,1892097,"Homosexuality Russia Federation"
1892102,"ultimate guide to pregnancy for lesbians tips and techniques from conception through birth how to stay sane and care for yourself",618.24086,acbk,1892102,"Lesbian mothers Health and hygiene Miscellanea"
1892102,"ultimate guide to pregnancy for lesbians tips and techniques from conception through birth how to stay sane and care for yourself",618.24086,acbk,1892102,"Pregnancy Miscellanea"
1892575,"new Joy of gay sex",613.96086,acbk,1892575,"Homosexuality Male"
1892575,"new Joy of gay sex",613.96086,acbk,1892575,"Sex instruction for gay men"
1893573,"In your face stories from the lives of queer youth",305.235,acbk,1893573,"Gay youth United States"
1893573,"In your face stories from the lives of queer youth",305.235,acbk,1893573,"Homosexuality United States"
1893954,"gay and lesbian self esteem book a guide to loving ourselves",305.90664,acbk,1893954,"Gays United States Psychology"
1893954,"gay and lesbian self esteem book a guide to loving ourselves",305.90664,acbk,1893954,"Self esteem"
1895906,"Women on the verge lesbian tales of power and play",305.48966,acbk,1895906,"Lesbians United States Anecdotes"
1895906,"Women on the verge lesbian tales of power and play",305.48966,acbk,1895906,"Lesbians United States Identity"
1895906,"Women on the verge lesbian tales of power and play",305.48966,acbk,1895906,"Lesbians United States Social life and customs"
1896405,"My lesbian husband landscapes of a marriage",306.848,acbk,1896405,"Borich Barrie Jean 1959"
1896405,"My lesbian husband landscapes of a marriage",306.848,acbk,1896405,"Lesbian couples"
1896405,"My lesbian husband landscapes of a marriage",306.848,acbk,1896405,"Lesbians Minnesota Minneapolis Biography"
1896405,"My lesbian husband landscapes of a marriage",306.848,acbk,1896405,"Same sex marriage"
1896405,"My lesbian husband landscapes of a marriage",306.848,acbk,1896405,"Stenson Linnea Anne"
1896795,"Transgender care recommended guidelines practical information and personal accounts",362.10866,acbk,1896795,"Transsexuals Medical care"
1896795,"Transgender care recommended guidelines practical information and personal accounts",362.10866,acbk,1896795,"Transsexuals Mental health services"
1897028,"Passing performances queer readings of leading players in American theater history",792.02808,acbk,1897028,"Gay actors United States Biography"
1898467,"Pillow talk lesbian stories between the covers",,acbk,1898467,"Erotic stories American"
1898467,"Pillow talk lesbian stories between the covers",,acbk,1898467,"Lesbians Sexual behavior Fiction"
1898467,"Pillow talk lesbian stories between the covers",,acbk,1898467,"Lesbians writings American"
1898650,"Hispanisms and homosexualities",860.0353,acbk,1898650,"Homosexuality and literature"
1898650,"Hispanisms and homosexualities",860.0353,acbk,1898650,"Spanish American literature History and criticism"
1898650,"Hispanisms and homosexualities",860.0353,acbk,1898650,"Spanish literature History and criticism"
1901520,"Confessions of a gender defender a psychologists reflections on life among the transgendered",305.3,acbk,1901520,"Transsexualism Psychological aspects"
1901520,"Confessions of a gender defender a psychologists reflections on life among the transgendered",305.3,acbk,1901520,"Transsexuals Psychology"
1904750,"underground life memoirs of a gay Jew in Nazi Berlin",,acbk,1904750,"Beck Gad 1925"
1904750,"underground life memoirs of a gay Jew in Nazi Berlin",,acbk,1904750,"Berlin Germany Biography"
1904750,"underground life memoirs of a gay Jew in Nazi Berlin",,acbk,1904750,"Holocaust Jewish 1939 1945 Germany Berlin Personal narratives"
1904750,"underground life memoirs of a gay Jew in Nazi Berlin",,acbk,1904750,"Jewish gays Germany Berlin Biography"
1904750,"underground life memoirs of a gay Jew in Nazi Berlin",,acbk,1904750,"Jews Germany Berlin Biography"
1904751,"Pictures and passions a history of homosexuality in the visual arts",704.9493,acbk,1904751,"Homosexuality in art"
1904799,"woman like that lesbian and bisexual writers tell their coming out stories",810.99206,acbk,1904799,"Bisexual women United States Biography"
1904799,"woman like that lesbian and bisexual writers tell their coming out stories",810.99206,acbk,1904799,"Coming out Sexual orientation"
1904799,"woman like that lesbian and bisexual writers tell their coming out stories",810.99206,acbk,1904799,"Lesbians United States Biography"
1904799,"woman like that lesbian and bisexual writers tell their coming out stories",810.99206,acbk,1904799,"Women authors American 20th century Biography"
1904807,"Friends family true stories of gay Americas straight allies",305.90664,acbk,1904807,"Gay liberation movement United States"
1904807,"Friends family true stories of gay Americas straight allies",305.90664,acbk,1904807,"Heterosexuals United States Biography"
1904807,"Friends family true stories of gay Americas straight allies",305.90664,acbk,1904807,"Social reformers United States Biography"
1907284,"Queer Corners",,acbk,1907284,"Gay men Oregon Fiction"
1907284,"Queer Corners",,acbk,1907284,"Lesbians Oregon Fiction"
1907284,"Queer Corners",,acbk,1907284,"Oregon Fiction"
1907372,"other mother a lesbians fight for her daughter",306.89,acbk,1907372,"Abrams Nancy"
1907372,"other mother a lesbians fight for her daughter",306.89,acbk,1907372,"Custody of children United States Case studies"
1907372,"other mother a lesbians fight for her daughter",306.89,acbk,1907372,"Lesbian mothers Legal status laws etc United States Case studies"
1907372,"other mother a lesbians fight for her daughter",306.89,acbk,1907372,"Lesbian mothers United States Biography"
1907372,"other mother a lesbians fight for her daughter",306.89,acbk,1907372,"Visitation rights Domestic relations United States Case studies"
1907832,"Smart spending the gay and lesbian guide to socially responsible shopping and investing",381.33086,acbk,1907832,"Corporations United States Directories"
1907832,"Smart spending the gay and lesbian guide to socially responsible shopping and investing",381.33086,acbk,1907832,"Gay consumers United States Handbooks manuals etc"
1907832,"Smart spending the gay and lesbian guide to socially responsible shopping and investing",381.33086,acbk,1907832,"Lesbian consumers United States Handbooks manuals etc"
1908352,"Men like that a southern queer history",305.38966,acbk,1908352,"African American gays Mississippi History 20th century"
1908352,"Men like that a southern queer history",305.38966,acbk,1908352,"Gay men Mississippi History 20th century"
1908352,"Men like that a southern queer history",305.38966,acbk,1908352,"Gays in popular culture Mississippi"
1908352,"Men like that a southern queer history",305.38966,acbk,1908352,"Rural gay men Mississippi History 20th century"
1909015,"Witness to revolution the Advocate reports on gay and lesbian politics 1967 1999",305.90664,acbk,1909015,"Advocate Los Angeles Calif"
1909015,"Witness to revolution the Advocate reports on gay and lesbian politics 1967 1999",305.90664,acbk,1909015,"Gay liberation movement United States History"
1909015,"Witness to revolution the Advocate reports on gay and lesbian politics 1967 1999",305.90664,acbk,1909015,"Gay rights United States History"
1909015,"Witness to revolution the Advocate reports on gay and lesbian politics 1967 1999",305.90664,acbk,1909015,"Homosexuality United States"
1909017,"Gaylaw challenging the apartheid of the closet",342.73087,acbk,1909017,"Gays Legal status laws etc United States"
1909017,"Gaylaw challenging the apartheid of the closet",342.73087,acbk,1909017,"Homosexuality Law and legislation United States"
1909017,"Gaylaw challenging the apartheid of the closet",342.73087,acbk,1909017,"Lesbians Legal status laws etc United States"
1909114,"Identity and the case for gay rights race gender religion as analogies",305.90664,acbk,1909114,"African Americans Civil rights"
1909114,"Identity and the case for gay rights race gender religion as analogies",305.90664,acbk,1909114,"Freedom of religion United States"
1909114,"Identity and the case for gay rights race gender religion as analogies",305.90664,acbk,1909114,"Gay rights United States"
1909114,"Identity and the case for gay rights race gender religion as analogies",305.90664,acbk,1909114,"Gays United States Identity"
1909114,"Identity and the case for gay rights race gender religion as analogies",305.90664,acbk,1909114,"Identity Psychology United States"
1909114,"Identity and the case for gay rights race gender religion as analogies",305.90664,acbk,1909114,"Womens rights United States"
1909274,"Schools out gay lesbian youth",305.23,acvhs,1909274,"Gay youth New York State New York"
1909274,"Schools out gay lesbian youth",305.23,acvhs,1909274,"Lesbian youth New York State New York"
1909274,"Schools out gay lesbian youth",305.23,acvhs,1909274,"Youth Sexual behavior"
1911804,"Gay essentials facts for your queer brain",306.76609,acbk,1911804,"Gay men History"
1911804,"Gay essentials facts for your queer brain",306.76609,acbk,1911804,"Gays History"
1911804,"Gay essentials facts for your queer brain",306.76609,acbk,1911804,"Homosexuality History"
1911804,"Gay essentials facts for your queer brain",306.76609,acbk,1911804,"Lesbians History"
1915022,"Daughters of darkness lesbian vampire stories",,acbk,1915022,"Horror tales American"
1915022,"Daughters of darkness lesbian vampire stories",,acbk,1915022,"Lesbian vampires Fiction"
1915022,"Daughters of darkness lesbian vampire stories",,acbk,1915022,"Lesbians Fiction"
